date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:35:47	2592/2592	---MC-	200	added ('OK')	application/json	date:Wed,%2013%20Jun%202018%2005:05:49%20GMT	https://bullbull.in/dev/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbullbull.in%2Fdev%2Ffundamentals%2Fa-practical-guide-to-predicting-commodity-cycles%2F	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/dev/wp-json/oembed/1.0/embed4011.json	(from https://bullbull.in/dev/fundamentals/a-practical-guide-to-predicting-commodity-cycles/)
10:35:47	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2013%20Jun%202018%2005:05:49%20GMT	https://bullbull.in/dev/?p=1987	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/dev/index443b.html	(from https://bullbull.in/dev/fundamentals/a-practical-guide-to-predicting-commodity-cycles/)
10:35:47	858/858	---MC-	200	added ('OK')	application/rss+xml	etag:%22735654a38943362049f4110bb13861ef%22	https://bullbull.in/dev/fundamentals/a-practical-guide-to-predicting-commodity-cycles/feed/	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/dev/fundamentals/a-practical-guide-to-predicting-commodity-cycles/feed/index.html	(from https://bullbull.in/dev/fundamentals/a-practical-guide-to-predicting-commodity-cycles/)
10:35:48	2720/2720	---MC-	200	added ('OK')	text/xml	date:Wed,%2013%20Jun%202018%2005:05:49%20GMT	https://bullbull.in/dev/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbullbull.in%2Fdev%2Ffundamentals%2Fa-practical-guide-to-predicting-commodity-cycles%2F&format=xml	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/dev/wp-json/oembed/1.0/embed4a21	(from https://bullbull.in/dev/fundamentals/a-practical-guide-to-predicting-commodity-cycles/)
10:35:48	44206/44206	---M--	200	added ('OK')	image/jpeg	etag:%22acae-569781f9e18c0%22	https://bullbull.in/dev/wp-content/uploads/2018/03/Copper-historical-feature-600x437.jpg	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/dev/wp-content/uploads/2018/03/Copper-historical-feature-600x437.jpg	(from https://bullbull.in/dev/fundamentals/a-practical-guide-to-predicting-commodity-cycles/)
10:35:49	169501/169501	---M--	200	added ('OK')	image/jpeg	etag:%222961d-56979ede943c0%22	https://bullbull.in/dev/wp-content/uploads/2018/03/Copper-historical-1.jpg	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/dev/wp-content/uploads/2018/03/Copper-historical-1.jpg	(from https://bullbull.in/dev/fundamentals/a-practical-guide-to-predicting-commodity-cycles/)
10:35:49	173780/173780	---M--	200	added ('OK')	image/jpeg	etag:%222a6d4-56979ee170a80%22	https://bullbull.in/dev/wp-content/uploads/2018/03/copper-capacities-2020.jpg	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/dev/wp-content/uploads/2018/03/copper-capacities-2020.jpg	(from https://bullbull.in/dev/fundamentals/a-practical-guide-to-predicting-commodity-cycles/)
10:35:49	239714/239714	---M--	200	added ('OK')	image/jpeg	etag:%223a862-56979edac3ac0%22	https://bullbull.in/dev/wp-content/uploads/2018/03/copper-supply-demand-2020.jpg	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/dev/wp-content/uploads/2018/03/copper-supply-demand-2020.jpg	(from https://bullbull.in/dev/fundamentals/a-practical-guide-to-predicting-commodity-cycles/)
10:35:50	16631/16631	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Jun%202018%2005:05:51%20GMT	https://bullbull.in/dev/tag/how-to-analyze-commodity-cycles/	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/dev/tag/how-to-analyze-commodity-cycles/index.html	(from https://bullbull.in/dev/fundamentals/a-practical-guide-to-predicting-commodity-cycles/)
10:35:51	16631/16631	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Jun%202018%2005:05:52%20GMT	https://bullbull.in/dev/tag/how-to-predict-commodity-cycles/	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/dev/tag/how-to-predict-commodity-cycles/index.html	(from https://bullbull.in/dev/fundamentals/a-practical-guide-to-predicting-commodity-cycles/)
10:35:51	2659/2659	---MC-	200	added ('OK')	application/json	date:Wed,%2013%20Jun%202018%2005:05:52%20GMT	https://bullbull.in/dev/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbullbull.in%2Fdev%2Fstocks%2Fcerebra-technologies-waste-to-precious-metals-company%2F	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/dev/wp-json/oembed/1.0/embed5df0.json	(from https://bullbull.in/dev/stocks/cerebra-technologies-waste-to-precious-metals-company/)
10:35:52	2598/2598	---MC-	200	added ('OK')	application/rss+xml	etag:%22735654a38943362049f4110bb13861ef%22	https://bullbull.in/dev/stocks/cerebra-technologies-waste-to-precious-metals-company/feed/	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/dev/stocks/cerebra-technologies-waste-to-precious-metals-company/feed/index.html	(from https://bullbull.in/dev/stocks/cerebra-technologies-waste-to-precious-metals-company/)
10:35:52	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2013%20Jun%202018%2005:05:53%20GMT	https://bullbull.in/dev/?p=1733	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/dev/indexf94f.html	(from https://bullbull.in/dev/stocks/cerebra-technologies-waste-to-precious-metals-company/)
10:35:52	2787/2787	---MC-	200	added ('OK')	text/xml	date:Wed,%2013%20Jun%202018%2005:05:54%20GMT	https://bullbull.in/dev/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbullbull.in%2Fdev%2Fstocks%2Fcerebra-technologies-waste-to-precious-metals-company%2F&format=xml	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/dev/wp-json/oembed/1.0/embed6e7c	(from https://bullbull.in/dev/stocks/cerebra-technologies-waste-to-precious-metals-company/)
10:35:54	16986/16986	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Jun%202018%2005:05:55%20GMT	https://bullbull.in/dev/tag/cerebra-integrated-technologies-ewaste/	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/dev/tag/cerebra-integrated-technologies-ewaste/index.html	(from https://bullbull.in/dev/stocks/cerebra-technologies-waste-to-precious-metals-company/)
10:35:55	16932/16932	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Jun%202018%2005:05:55%20GMT	https://bullbull.in/dev/tag/cerebra-technologies-multibagger/	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/dev/tag/cerebra-technologies-multibagger/index.html	(from https://bullbull.in/dev/stocks/cerebra-technologies-waste-to-precious-metals-company/)
10:35:55	2617/2617	---MC-	200	added ('OK')	application/json	date:Wed,%2013%20Jun%202018%2005:05:55%20GMT	https://bullbull.in/dev/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbullbull.in%2Fdev%2Fcharts%2Finterpreting-candlesticks-part-1-candlestick-formations%2F	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/dev/wp-json/oembed/1.0/embed7772.json	(from https://bullbull.in/dev/charts/interpreting-candlesticks-part-1-candlestick-formations/)
10:35:55	1402/1402	---MC-	200	added ('OK')	application/rss+xml	etag:%22735654a38943362049f4110bb13861ef%22	https://bullbull.in/dev/charts/interpreting-candlesticks-part-1-candlestick-formations/feed/	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/dev/charts/interpreting-candlesticks-part-1-candlestick-formations/feed/index.html	(from https://bullbull.in/dev/charts/interpreting-candlesticks-part-1-candlestick-formations/)
10:35:55	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2013%20Jun%202018%2005:05:57%20GMT	https://bullbull.in/dev/?p=1759	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/dev/indexe41a.html	(from https://bullbull.in/dev/charts/interpreting-candlesticks-part-1-candlestick-formations/)
10:35:56	2745/2745	---MC-	200	added ('OK')	text/xml	date:Wed,%2013%20Jun%202018%2005:05:57%20GMT	https://bullbull.in/dev/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbullbull.in%2Fdev%2Fcharts%2Finterpreting-candlesticks-part-1-candlestick-formations%2F&format=xml	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/dev/wp-json/oembed/1.0/embed9c40	(from https://bullbull.in/dev/charts/interpreting-candlesticks-part-1-candlestick-formations/)
10:35:57	16612/16612	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Jun%202018%2005:05:59%20GMT	https://bullbull.in/dev/tag/candlestick-patterns/	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/dev/tag/candlestick-patterns/index.html	(from https://bullbull.in/dev/charts/interpreting-candlesticks-part-1-candlestick-formations/)
10:35:57	3087/3087	---MC-	200	added ('OK')	application/rss+xml	etag:%22735654a38943362049f4110bb13861ef%22	https://bullbull.in/dev/charts/macd-bullish-crossover-rsi-50-can-help-pick-super-stocks/feed/	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/dev/charts/macd-bullish-crossover-rsi-50-can-help-pick-super-stocks/feed/index.html	(from https://bullbull.in/dev/charts/macd-bullish-crossover-rsi-50-can-help-pick-super-stocks/)
10:35:57	16666/16666	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Jun%202018%2005:05:59%20GMT	https://bullbull.in/dev/tag/understanding-candlesticks/	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/dev/tag/understanding-candlesticks/index.html	(from https://bullbull.in/dev/charts/interpreting-candlesticks-part-1-candlestick-formations/)
10:35:58	2654/2654	---MC-	200	added ('OK')	application/json	date:Wed,%2013%20Jun%202018%2005:05:59%20GMT	https://bullbull.in/dev/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbullbull.in%2Fdev%2Fcharts%2Fmacd-bullish-crossover-rsi-50-can-help-pick-super-stocks%2F	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/dev/wp-json/oembed/1.0/embed99ef.json	(from https://bullbull.in/dev/charts/macd-bullish-crossover-rsi-50-can-help-pick-super-stocks/)
10:35:58	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2013%20Jun%202018%2005:06:00%20GMT	https://bullbull.in/dev/?p=1431	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/dev/indexfd2c.html	(from https://bullbull.in/dev/charts/macd-bullish-crossover-rsi-50-can-help-pick-super-stocks/)
10:35:58	2782/2782	---MC-	200	added ('OK')	text/xml	date:Wed,%2013%20Jun%202018%2005:06:00%20GMT	https://bullbull.in/dev/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbullbull.in%2Fdev%2Fcharts%2Fmacd-bullish-crossover-rsi-50-can-help-pick-super-stocks%2F&format=xml	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/dev/wp-json/oembed/1.0/embedbe92	(from https://bullbull.in/dev/charts/macd-bullish-crossover-rsi-50-can-help-pick-super-stocks/)
10:35:59	49457/49457	---M--	200	added ('OK')	image/png	etag:%22c131-5684d7e0b6600%22	https://bullbull.in/dev/wp-content/uploads/2017/12/Ujjivan.png	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/dev/wp-content/uploads/2017/12/Ujjivan.png	(from https://bullbull.in/dev/charts/macd-bullish-crossover-rsi-50-can-help-pick-super-stocks/)
10:36:00	2542/2542	---MC-	200	added ('OK')	application/json	date:Wed,%2013%20Jun%202018%2005:06:01%20GMT	https://bullbull.in/dev/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbullbull.in%2Fdev%2Fcharts%2Fmacd-bullish-crossover-how-to-profit-from-it%2F	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/dev/wp-json/oembed/1.0/embed581c.json	(from https://bullbull.in/dev/charts/macd-bullish-crossover-how-to-profit-from-it/)
10:36:00	16882/16882	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Jun%202018%2005:06:01%20GMT	https://bullbull.in/dev/tag/chartbot-technical-screener/	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/dev/tag/chartbot-technical-screener/index.html	(from https://bullbull.in/dev/charts/macd-bullish-crossover-rsi-50-can-help-pick-super-stocks/)
10:36:01	16918/16918	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Jun%202018%2005:06:02%20GMT	https://bullbull.in/dev/tag/macd-bulish-crossover-explained/	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/dev/tag/macd-bulish-crossover-explained/index.html	(from https://bullbull.in/dev/charts/macd-bullish-crossover-rsi-50-can-help-pick-super-stocks/)
10:36:01	16819/16819	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Jun%202018%2005:06:01%20GMT	https://bullbull.in/dev/tag/charbot-stock-charts/	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/dev/tag/charbot-stock-charts/index.html	(from https://bullbull.in/dev/charts/macd-bullish-crossover-rsi-50-can-help-pick-super-stocks/)
10:36:01	16819/16819	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Jun%202018%2005:06:03%20GMT	https://bullbull.in/dev/tag/rsi-over-50-exlained/	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/dev/tag/rsi-over-50-exlained/index.html	(from https://bullbull.in/dev/charts/macd-bullish-crossover-rsi-50-can-help-pick-super-stocks/)
10:36:02	2670/2670	---MC-	200	added ('OK')	text/xml	date:Wed,%2013%20Jun%202018%2005:06:04%20GMT	https://bullbull.in/dev/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbullbull.in%2Fdev%2Fcharts%2Fmacd-bullish-crossover-how-to-profit-from-it%2F&format=xml	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/dev/wp-json/oembed/1.0/embed01c5	(from https://bullbull.in/dev/charts/macd-bullish-crossover-how-to-profit-from-it/)
10:36:02	2613/2613	---MC-	200	added ('OK')	application/rss+xml	etag:%22735654a38943362049f4110bb13861ef%22	https://bullbull.in/dev/charts/macd-bullish-crossover-how-to-profit-from-it/feed/	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/dev/charts/macd-bullish-crossover-how-to-profit-from-it/feed/index.html	(from https://bullbull.in/dev/charts/macd-bullish-crossover-how-to-profit-from-it/)
10:36:02	62023/62023	---M--	200	added ('OK')	image/png	etag:%22f247-5684d7dfc23c0%22	https://bullbull.in/dev/wp-content/uploads/2017/12/macd2.png	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/dev/wp-content/uploads/2017/12/macd2.png	(from https://bullbull.in/dev/charts/macd-bullish-crossover-how-to-profit-from-it/)
10:36:03	36523/36523	---M--	200	added ('OK')	image/png	etag:%228eab-5684d7dfc23c0%22	https://bullbull.in/dev/wp-content/uploads/2017/12/Macd3.png	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/dev/wp-content/uploads/2017/12/Macd3.png	(from https://bullbull.in/dev/charts/macd-bullish-crossover-how-to-profit-from-it/)
10:36:03	16506/16506	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Jun%202018%2005:06:05%20GMT	https://bullbull.in/dev/tag/how-to-analyze-the-macd-indicator/	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/dev/tag/how-to-analyze-the-macd-indicator/index.html	(from https://bullbull.in/dev/charts/macd-bullish-crossover-how-to-profit-from-it/)
10:36:03	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2013%20Jun%202018%2005:06:04%20GMT	https://bullbull.in/dev/?p=1382	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/dev/index68e8.html	(from https://bullbull.in/dev/charts/macd-bullish-crossover-how-to-profit-from-it/)
10:36:03	16479/16479	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Jun%202018%2005:06:05%20GMT	https://bullbull.in/dev/tag/learn-macd-technical-indicator/	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/dev/tag/learn-macd-technical-indicator/index.html	(from https://bullbull.in/dev/charts/macd-bullish-crossover-how-to-profit-from-it/)
10:36:04	2535/2535	---MC-	200	added ('OK')	application/json	date:Wed,%2013%20Jun%202018%2005:06:06%20GMT	https://bullbull.in/dev/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbullbull.in%2Fdev%2Fcharts%2Fgolden-cross-indicator-use%2F	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/dev/wp-json/oembed/1.0/embedb0fe.json	(from https://bullbull.in/dev/charts/golden-cross-indicator-use/)
10:36:04	5266/5266	---MC-	200	added ('OK')	application/rss+xml	etag:%22735654a38943362049f4110bb13861ef%22	https://bullbull.in/dev/charts/golden-cross-indicator-use/feed/	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/dev/charts/golden-cross-indicator-use/feed/index.html	(from https://bullbull.in/dev/charts/golden-cross-indicator-use/)
10:36:04	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2013%20Jun%202018%2005:06:06%20GMT	https://bullbull.in/dev/?p=1331	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/dev/index4ac2.html	(from https://bullbull.in/dev/charts/golden-cross-indicator-use/)
10:36:05	2663/2663	---MC-	200	added ('OK')	text/xml	date:Wed,%2013%20Jun%202018%2005:06:07%20GMT	https://bullbull.in/dev/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbullbull.in%2Fdev%2Fcharts%2Fgolden-cross-indicator-use%2F&format=xml	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/dev/wp-json/oembed/1.0/embed0dfc	(from https://bullbull.in/dev/charts/golden-cross-indicator-use/)
10:36:05	23707/23707	---M--	200	added ('OK')	image/png	etag:%225c9b-5684d7dfc23c0%22	https://bullbull.in/dev/wp-content/uploads/2017/12/Golden-Cross-1.png	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/dev/wp-content/uploads/2017/12/Golden-Cross-1.png	(from https://bullbull.in/dev/charts/golden-cross-indicator-use/)
10:36:05	74334/74334	---M--	200	added ('OK')	image/png	etag:%221225e-5684d7e0b6600%22	https://bullbull.in/dev/wp-content/uploads/2017/12/Golden-Cross-2.png	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/dev/wp-content/uploads/2017/12/Golden-Cross-2.png	(from https://bullbull.in/dev/charts/golden-cross-indicator-use/)
10:36:07	2681/2681	---MC-	200	added ('OK')	application/json	date:Wed,%2013%20Jun%202018%2005:06:08%20GMT	https://bullbull.in/dev/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbullbull.in%2Fdev%2Fcharts%2Fset-up-near-accurate-technical-charts-for-indian-stock-markets-free%2F	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/dev/wp-json/oembed/1.0/embedff9b.json	(from https://bullbull.in/dev/charts/set-up-near-accurate-technical-charts-for-indian-stock-markets-free/)
10:36:07	16546/16546	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Jun%202018%2005:06:08%20GMT	https://bullbull.in/dev/tag/how-to-interpret-golden-cross/	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/dev/tag/how-to-interpret-golden-cross/index.html	(from https://bullbull.in/dev/charts/golden-cross-indicator-use/)
10:36:07	16519/16519	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Jun%202018%2005:06:08%20GMT	https://bullbull.in/dev/tag/golden-cross-chart-pattern/	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/dev/tag/golden-cross-chart-pattern/index.html	(from https://bullbull.in/dev/charts/golden-cross-indicator-use/)
10:36:07	16573/16573	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Jun%202018%2005:06:08%20GMT	https://bullbull.in/dev/tag/golden-cross-technical-indicator/	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/dev/tag/golden-cross-technical-indicator/index.html	(from https://bullbull.in/dev/charts/golden-cross-indicator-use/)
10:36:07	1490/1490	---MC-	200	added ('OK')	application/rss+xml	etag:%22735654a38943362049f4110bb13861ef%22	https://bullbull.in/dev/charts/set-up-near-accurate-technical-charts-for-indian-stock-markets-free/feed/	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/dev/charts/set-up-near-accurate-technical-charts-for-indian-stock-markets-free/feed/index.html	(from https://bullbull.in/dev/charts/set-up-near-accurate-technical-charts-for-indian-stock-markets-free/)
10:36:08	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2013%20Jun%202018%2005:06:10%20GMT	https://bullbull.in/dev/?p=537	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/dev/indexfbc0.html	(from https://bullbull.in/dev/charts/set-up-near-accurate-technical-charts-for-indian-stock-markets-free/)
10:36:08	2811/2811	---MC-	200	added ('OK')	text/xml	date:Wed,%2013%20Jun%202018%2005:06:10%20GMT	https://bullbull.in/dev/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbullbull.in%2Fdev%2Fcharts%2Fset-up-near-accurate-technical-charts-for-indian-stock-markets-free%2F&format=xml	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/dev/wp-json/oembed/1.0/embedbd22	(from https://bullbull.in/dev/charts/set-up-near-accurate-technical-charts-for-indian-stock-markets-free/)
10:36:09	74138/74138	---M--	200	added ('OK')	image/jpeg	etag:%221219a-5684d7dce5d00%22	https://bullbull.in/dev/wp-content/uploads/2017/08/TradingView-3.jpg	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/dev/wp-content/uploads/2017/08/TradingView-3.jpg	(from https://bullbull.in/dev/charts/set-up-near-accurate-technical-charts-for-indian-stock-markets-free/)
10:36:09	17053/17053	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Jun%202018%2005:06:11%20GMT	https://bullbull.in/dev/tag/buy-sell-signals-on-charts/	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/dev/tag/buy-sell-signals-on-charts/index.html	(from https://bullbull.in/dev/charts/set-up-near-accurate-technical-charts-for-indian-stock-markets-free/)
10:36:11	17080/17080	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Jun%202018%2005:06:12%20GMT	https://bullbull.in/dev/tag/nse-bse-technical-charts-free/	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/dev/tag/nse-bse-technical-charts-free/index.html	(from https://bullbull.in/dev/charts/set-up-near-accurate-technical-charts-for-indian-stock-markets-free/)
10:36:11	256266/256266	---M--	200	added ('OK')	image/jpeg	etag:%223e90a-5684d7ddd9f40%22	https://bullbull.in/dev/wp-content/uploads/2017/08/TradingView-2.jpg	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/dev/wp-content/uploads/2017/08/TradingView-2.jpg	(from https://bullbull.in/dev/charts/set-up-near-accurate-technical-charts-for-indian-stock-markets-free/)
10:36:11	35445/35445	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Jun%202018%2005:06:12%20GMT	https://bullbull.in/dev/market-iq/how-stock-market-operators-trick-investors-and-traders/	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/dev/market-iq/how-stock-market-operators-trick-investors-and-traders/index.html	(from https://bullbull.in/dev/charts/set-up-near-accurate-technical-charts-for-indian-stock-markets-free/)
10:36:12	370481/370481	---M--	200	added ('OK')	image/jpeg	etag:%225a731-5684d7ddd9f40%22	https://bullbull.in/dev/wp-content/uploads/2017/08/Delta-Corp-Buy-Signal.jpg	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/dev/wp-content/uploads/2017/08/Delta-Corp-Buy-Signal.jpg	(from https://bullbull.in/dev/charts/set-up-near-accurate-technical-charts-for-indian-stock-markets-free/)
10:36:12	60195/60195	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Jun%202018%2005:06:14%20GMT	https://bullbull.in/dev/stocks/stocks-with-a-future-electric-vehicle-battery-makers/	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/dev/stocks/stocks-with-a-future-electric-vehicle-battery-makers/index.html	(from https://bullbull.in/dev/charts/set-up-near-accurate-technical-charts-for-indian-stock-markets-free/)
10:36:12	2686/2686	---MC-	200	added ('OK')	application/json	date:Wed,%2013%20Jun%202018%2005:06:14%20GMT	https://bullbull.in/dev/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbullbull.in%2Fdev%2Ffundamentals%2Fshould-i-buy-this-stock-is-it-priced-right-what-is-the-target-price%2F	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/dev/wp-json/oembed/1.0/embed6975.json	(from https://bullbull.in/dev/fundamentals/should-i-buy-this-stock-is-it-priced-right-what-is-the-target-price/)
10:36:13	5217/5217	---MC-	200	added ('OK')	application/rss+xml	etag:%22735654a38943362049f4110bb13861ef%22	https://bullbull.in/dev/fundamentals/should-i-buy-this-stock-is-it-priced-right-what-is-the-target-price/feed/	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/dev/fundamentals/should-i-buy-this-stock-is-it-priced-right-what-is-the-target-price/feed/index.html	(from https://bullbull.in/dev/fundamentals/should-i-buy-this-stock-is-it-priced-right-what-is-the-target-price/)
